# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 98, mean observations per image: 0.0
53 0.09260053276008133 0.05618425906236753 0.7625484384926888 -0.6377996153326873 1.2520503997802734 1.4916493892669678 0.19308489561080933 0 image00000053.png

54 -0.13419554155970298 -0.07303721127397667 0.7858884186561841 -0.5991965585823245 1.650406002998352 1.6068894863128662 -0.3600844442844391 0 image00000054.png

55 -0.2402642172660795 -0.20413394296945914 0.7317875132972887 -0.6042263438575233 0.94830322265625 1.66435706615448 -0.21376347541809082 0 image00000055.png

56 0.13693354179611325 0.19726409777623558 0.7702555114138437 -0.5907982125872572 2.468320846557617 1.4604629278182983 0.45814988017082214 0 image00000056.png

57 0.2795938598214287 0.24386216556112364 0.7411511751998867 -0.5595117990336052 2.248469352722168 1.3113781213760376 2.720082998275757 0 image00000057.png

58 0.5320991765524665 0.5872980643101453 0.4734646946626023 -0.3844250679622654 -0.015456125140190125 1.0506634712219238 3.2800846099853516 0 image00000058.png

59 0.5132054411286979 0.6375349731822936 0.4663449539565413 -0.33569586992488026 0.17681969702243805 0.8733985424041748 2.4903364181518555 0 image00000059.png

60 0.11266951296887844 0.1351890166598928 0.7413051667555726 -0.6476852324728267 2.4506876468658447 1.3010568618774414 1.4143747091293335 0 image00000060.png

62 0.11783004028750897 0.39867774776829745 0.8301638274546507 -0.37148372053979306 1.1241368055343628 0.5021929740905762 1.635326623916626 0 image00000062.png

63 -0.08740965425779017 -0.13214540247358464 0.8915304827590076 -0.4243471965962763 0.34745654463768005 1.3320571184158325 0.5021318197250366 0 image00000063.png

64 0.570535404230561 0.5803719500092491 0.4932228834647554 -0.3072278297756318 0.3341459333896637 1.1103143692016602 2.1412761211395264 0 image00000064.png

65 0.2493152406759798 0.6097237365695338 0.702543395890855 -0.2692798780460757 0.6362984776496887 -0.03152906894683838 2.105673313140869 0 image00000065.png

66 0.3330435390993039 0.8593318071526465 0.3556225666421539 -0.15544592749513966 -0.7756041884422302 -0.6283620595932007 2.963834762573242 0 image00000066.png

67 0.5900579063999337 0.80641692389102 -0.003647158984340436 0.038860136237726155 -2.2984068393707275 0.8054700493812561 2.0992233753204346 0 image00000067.png

68 0.44804108561760236 0.821564543091874 -0.3171630322665409 0.15394316514978448 -1.4658498764038086 1.2116434574127197 0.6927208304405212 0 image00000068.png

69 0.46426520691085865 0.6520099761479173 -0.4129273900959672 0.43454778697416335 -1.623741865158081 1.2056242227554321 0.3996768891811371 0 image00000069.png

70 0.3719857994781775 0.6133669284804225 -0.6092165116857327 0.3380278360173034 -1.4045288562774658 2.0481042861938477 -0.03509867191314697 0 image00000070.png

71 -0.3169264533762454 -0.629794574283854 0.6516621790586418 -0.27973705821273726 -2.2083005905151367 1.577359676361084 1.0866495370864868 0 image00000071.png

72 -0.08028900448953447 -0.34498605536903604 0.8911991830415104 -0.28337662836786026 -0.513115644454956 1.8111510276794434 0.8897344470024109 0 image00000072.png

73 -0.1454923847823681 -0.1904172179939418 0.9031861145808479 -0.35612931849278945 0.5537180304527283 2.4608969688415527 -0.05211639404296875 0 image00000073.png

74 0.48510283555346695 0.8489989701237527 0.18098771348744885 -0.10544873272533059 -0.6455482244491577 0.31920135021209717 2.8986594676971436 0 image00000074.png

75 0.32903442443695996 0.9429826017586387 -0.027230704011136083 0.042174033183999905 -2.6442108154296875 0.25256413221359253 1.84368896484375 0 image00000075.png

76 0.3584505476950111 0.45921793466216115 0.6470287257077163 -0.491920645481377 1.6848771572113037 0.8060646653175354 3.058485984802246 0 image00000076.png

77 0.16263468064127665 0.34533553722832416 0.7420788870313993 -0.5510102111596251 2.5990099906921387 1.1513196229934692 1.0522147417068481 0 image00000077.png

78 0.14122000643497737 0.14690720206414118 0.7669997172266539 -0.6084296323638614 3.1184041500091553 1.480682611465454 1.0339646339416504 0 image00000078.png

79 0.38241022487094317 0.5285257463824738 0.626643004470297 -0.42631150614713975 1.6241122484207153 0.6882541179656982 3.075545310974121 0 image00000079.png

80 0.15021726063071986 0.11925845341247344 0.7838473145146369 -0.5905891832961888 1.9661757946014404 1.5193235874176025 0.6748359799385071 0 image00000080.png

81 0.2775353549835221 0.4756010333552456 0.6477273525581195 -0.526523561252146 2.656794548034668 0.45883631706237793 2.83886981010437 0 image00000081.png

82 0.1963051920813026 0.3543000582085612 0.7409935185243128 -0.5355971861579295 2.5374577045440674 0.4729149341583252 3.018742561340332 0 image00000082.png

83 0.0874466061477289 0.06669510924332774 0.7708902991928155 -0.6274017852115789 2.792738437652588 1.680083990097046 1.125003457069397 0 image00000083.png

84 0.27596723416663793 0.4425922043594954 0.6944391395162374 -0.49568993112082327 2.1460933685302734 0.6770722270011902 2.777815818786621 0 image00000084.png

85 0.36153558196137114 0.6338859768101124 0.5357074761515715 -0.4248506695000676 1.1289442777633667 0.3324853181838989 3.550107717514038 0 image00000085.png

86 0.34432490871529675 0.4697654016790443 0.6360179383500353 -0.5062035230226072 1.8731417655944824 0.9198476672172546 3.128836154937744 0 image00000086.png

87 0.5804388698182037 0.668413222453644 0.36000903442772825 -0.29446218362247567 -0.08710779249668121 1.1220444440841675 3.225210666656494 0 image00000087.png

88 0.14443162073371502 0.09058322070471314 0.7884025026119434 -0.5910631784625211 1.1907020807266235 1.702114224433899 0.37524205446243286 0 image00000088.png

89 -0.1139153604536252 -0.18925471860678295 0.7715228755043586 -0.5966224892771593 0.5557631254196167 2.0203750133514404 -0.38378065824508667 0 image00000089.png

90 0.4856468189405348 0.651426819589164 0.4841921397916971 -0.32457393262063383 0.9059184193611145 0.7543932795524597 3.2210946083068848 0 image00000090.png

91 0.060015955421687715 0.058839950913381026 0.9387426189962254 -0.3342128671242933 1.194192886352539 1.72929048538208 0.9911664128303528 0 image00000091.png

92 0.41792963583526654 0.7436515645492952 0.48111088762890813 -0.20211255240313775 0.45437443256378174 0.7738577127456665 2.1872026920318604 0 image00000092.png

93 0.5170521097125783 0.8107127291678328 0.19610883013819297 -0.1922064342025141 -0.2194213569164276 0.26228606700897217 3.7070388793945312 0 image00000093.png

94 -0.15900588224503465 -0.4759585336632695 0.8270729970867915 -0.2532407177656481 -0.7760783433914185 2.4820003509521484 0.47010254859924316 0 image00000094.png

95 0.28776595000292526 0.3588915441484945 0.7221107628340357 -0.5166659111620102 1.9796785116195679 1.4115222692489624 1.646345853805542 0 image00000095.png

96 0.25519730553799674 0.3233295073381857 0.7151870484789954 -0.5646590569702175 2.0032858848571777 1.3307844400405884 2.053926706314087 0 image00000096.png

97 0.24317790184961455 0.27221991765526043 0.7090575335676382 -0.603322665391215 2.9930217266082764 1.4229769706726074 2.416154384613037 0 image00000097.png

98 0.3424654963616267 0.36304240293868134 0.676900201460162 -0.5410394761322733 2.162569046020508 1.2767233848571777 2.5329103469848633 0 image00000098.png

99 0.39566304636240424 0.3656387064480744 0.6236319243555412 -0.5664294422210109 1.3000192642211914 1.3384634256362915 3.2190399169921875 0 image00000099.png

